Id_registro,Fecha,Proyecto,Area,Actividad,Manejo,Clase,Especie,Nombre_comun,Abundancia,Estado,Reubicado
1221,2023-10-24,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1222,2023-10-24,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1223,2023-10-24,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1224,2023-10-24,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1225,2023-10-25,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1226,2023-10-25,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1227,2023-10-25,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1228,2023-10-25,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1229,2023-10-26,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1230,2023-10-26,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1231,2023-10-26,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1232,2023-10-26,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
1233,2023-10-27,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1234,2023-10-27,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1235,2023-10-27,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1236,2023-10-27,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1237,2023-10-28,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1238,2023-10-28,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1239,2023-10-28,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1240,2023-10-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1241,2023-10-29,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1242,2023-10-29,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
1243,2023-10-29,Proyecto Solar Alpha,Área 2,inspección,rescate,Amphibia,Scinax ruber,Ranita,2,vivo,si
1244,2023-10-29,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1245,2023-10-30,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1246,2023-10-30,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1247,2023-10-30,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1248,2023-10-30,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1249,2023-10-31,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1250,2023-10-31,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1251,2023-10-31,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,si
1252,2023-10-31,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1253,2023-11-01,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1254,2023-11-01,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1255,2023-11-01,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1256,2023-11-01,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1257,2023-11-01,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1258,2023-11-02,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1259,2023-11-02,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1260,2023-11-02,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1261,2023-11-02,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1262,2023-11-03,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1263,2023-11-03,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1264,2023-11-03,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
1265,2023-11-03,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1266,2023-11-04,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1267,2023-11-04,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1268,2023-11-04,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1269,2023-11-04,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1270,2023-11-05,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,si
1271,2023-11-05,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1272,2023-11-05,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1273,2023-11-05,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1274,2023-11-06,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1275,2023-11-06,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1276,2023-11-06,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1277,2023-11-06,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1278,2023-11-07,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1279,2023-11-07,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1280,2023-11-07,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1281,2023-11-07,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1282,2023-11-08,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1283,2023-11-08,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1284,2023-11-08,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
1285,2023-11-08,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1286,2023-11-09,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1287,2023-11-09,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1288,2023-11-09,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1289,2023-11-09,Proyecto Solar Alpha,Área 1,obra civil,rescate,Reptilia,Crotalus durissus,Cascabel,1,vivo,si
1290,2023-11-10,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
1291,2023-11-10,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1292,2023-11-10,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1293,2023-11-10,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1294,2023-11-10,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1295,2023-11-11,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1296,2023-11-11,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1297,2023-11-11,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1298,2023-11-11,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1299,2023-11-12,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1300,2023-11-12,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1301,2023-11-12,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1302,2023-11-12,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1303,2023-11-13,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1304,2023-11-13,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1305,2023-11-13,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1306,2023-11-13,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1307,2023-11-14,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1308,2023-11-14,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1309,2023-11-14,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1310,2023-11-14,Proyecto Solar Alpha,Área 2,obra civil,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
1311,2023-11-15,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1312,2023-11-15,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1313,2023-11-15,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1314,2023-11-15,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1315,2023-11-16,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1316,2023-11-16,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1317,2023-11-16,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1318,2023-11-16,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1319,2023-11-17,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1320,2023-11-17,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1321,2023-11-17,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1322,2023-11-17,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1323,2023-11-18,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1324,2023-11-18,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
1325,2023-11-18,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1326,2023-11-18,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1327,2023-11-18,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
1328,2023-11-19,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1329,2023-11-19,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1330,2023-11-19,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Amphibia,Scinax ruber,Ranita,2,vivo,si
1331,2023-11-19,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1332,2023-11-20,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1333,2023-11-20,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1334,2023-11-20,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,1,vivo,
1335,2023-11-20,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1336,2023-11-21,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1337,2023-11-21,Proyecto Solar Alpha,Área 2,obra civil,rescate,Mammalia,Procyon cancrivorus,Mapache,2,vivo,si
1338,2023-11-21,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1339,2023-11-21,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1340,2023-11-22,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1341,2023-11-22,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
1342,2023-11-22,Proyecto Solar Alpha,Área 1,rocería,rescate,Mammalia,Didelphis marsupialis,Zarigüeya,2,vivo,si
1343,2023-11-22,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1344,2023-11-23,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1345,2023-11-23,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1346,2023-11-23,Proyecto Solar Alpha,Área 1,rocería,rescate,Amphibia,Rhinella marina,Sapo común,1,vivo,si
1347,2023-11-23,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1348,2023-11-24,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1349,2023-11-24,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1350,2023-11-24,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1351,2023-11-24,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1352,2023-11-25,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Anolis auratus,Camaleoncito,2,vivo,si
1353,2023-11-25,Proyecto Solar Alpha,Área 3,obra civil,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1354,2023-11-25,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1355,2023-11-25,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1356,2023-11-26,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
1357,2023-11-26,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1358,2023-11-26,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1359,2023-11-26,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1360,2023-11-27,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Iguana iguana,Iguana,1,vivo,si
1361,2023-11-27,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1362,2023-11-27,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1363,2023-11-27,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1364,2023-11-27,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1365,2023-11-28,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
1366,2023-11-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
1367,2023-11-28,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
1368,2023-11-28,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
1369,2023-11-29,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1370,2023-11-29,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1371,2023-11-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1372,2023-11-29,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1373,2023-11-30,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
1374,2023-11-30,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1375,2023-11-30,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1376,2023-11-30,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1377,2023-12-01,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1378,2023-12-01,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1379,2023-12-01,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1380,2023-12-01,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
1381,2023-12-02,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
1382,2023-12-02,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,2,vivo,
1383,2023-12-02,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
1384,2023-12-02,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1385,2023-12-03,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1386,2023-12-03,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1387,2023-12-03,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1388,2023-12-03,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1389,2023-12-04,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1390,2023-12-04,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1391,2023-12-04,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1392,2023-12-04,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1393,2023-12-05,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,si
1394,2023-12-05,Proyecto Solar Alpha,Área 3,obra civil,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
1395,2023-12-05,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1396,2023-12-05,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1397,2023-12-05,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1398,2023-12-06,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
1399,2023-12-06,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1400,2023-12-06,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1401,2023-12-06,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1402,2023-12-07,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,1,vivo,
1403,2023-12-07,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
1404,2023-12-07,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
1405,2023-12-07,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1406,2023-12-08,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
1407,2023-12-08,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1408,2023-12-08,Proyecto Solar Alpha,Área 2,rocería,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
1409,2023-12-08,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1410,2023-12-09,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1411,2023-12-09,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1412,2023-12-09,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
1413,2023-12-09,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1414,2023-12-10,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
1415,2023-12-10,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
1416,2023-12-10,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1417,2023-12-10,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1418,2023-12-11,Proyecto Solar Alpha,Área 3,rocería,rescate,Mammalia,Zygodontomys brevicauda,Ratón de caña,1,vivo,si
1419,2023-12-11,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1420,2023-12-11,Proyecto Solar Alpha,Área 3,rocería,rescate,Amphibia,Hypsiboas crepitans,Rana arborícola,2,vivo,si
1421,2023-12-11,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Crotalus durissus,Cascabel,1,muerto,no
1422,2023-12-12,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,
